trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success,violation state
674,False,"{'a': 0.7, 'e': 0.038518560788567267}",20,7,22.695285739832332,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
675,False,"{'a': 0.7, 'e': 0.03849001794597505}",20,0,31.67758488432788,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
676,False,"{'a': 0.7, 'e': 0.038461538461538464}",20,0,21.45873689094153,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('forward', 'red', None, 'left', None)]"
677,False,"{'a': 0.7, 'e': 0.038433122101204392}",20,7,24.579450353114904,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
678,False,"{'a': 0.7, 'e': 0.038404768632128432}",25,0,33.093713432669105,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
679,False,"{'a': 0.7, 'e': 0.038376477822666816}",20,13,1.9710361594282158,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('forward', 'red', 'left', None, None)]"
680,False,"{'a': 0.7, 'e': 0.038348249442368518}",30,21,18.706055750949368,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
681,False,"{'a': 0.7, 'e': 0.038320083261967369}",25,12,27.033753668485115,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
682,False,"{'a': 0.7, 'e': 0.038291979053374177}",30,14,31.86445745243647,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
683,False,"{'a': 0.7, 'e': 0.038263936589669048}",25,15,14.803937259359728,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
684,False,"{'a': 0.7, 'e': 0.038235955645093626}",20,12,15.160196599987255,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
685,False,"{'a': 0.7, 'e': 0.038208035995043507}",20,3,21.065475195829,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1,"[('forward', 'green', 'right', 'right', 'right')]"
686,False,"{'a': 0.7, 'e': 0.038180177416060626}",20,6,14.761731569718048,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('left', 'red', None, 'right', None)]"
687,False,"{'a': 0.7, 'e': 0.038152379685825785}",20,6,12.25906346874788,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('forward', 'red', 'left', None, 'left')]"
688,False,"{'a': 0.7, 'e': 0.038124642583151166}",25,17,14.183875171998519,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
689,False,"{'a': 0.7, 'e': 0.038096965887972963}",20,8,25.812623851121263,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
690,False,"{'a': 0.7, 'e': 0.038069349381344049}",25,7,-2.819236478046132,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1,"[('forward', 'red', 'forward', None, None), ('forward', 'green', 'forward', None, None)]"
691,False,"{'a': 0.7, 'e': 0.038041792845426678}",30,20,19.536036692411237,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
692,False,"{'a': 0.7, 'e': 0.038014296063485276}",20,0,33.05447901783392,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
693,False,"{'a': 0.7, 'e': 0.037986858819879316}",20,9,21.47934789402101,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
694,False,"{'a': 0.7, 'e': 0.037959480900056165}",25,3,17.69002104702021,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1,"[('left', 'green', None, None, None), ('forward', 'red', 'forward', None, None)]"
695,False,"{'a': 0.7, 'e': 0.037932162090544078}",20,3,28.452076455572943,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
696,False,"{'a': 0.7, 'e': 0.037904902178945168}",25,13,22.764408479757705,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
697,False,"{'a': 0.7, 'e': 0.037877700953928513}",20,16,5.908959970769542,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
698,False,"{'a': 0.7, 'e': 0.037850558205223227}",25,8,28.907954985258527,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
699,False,"{'a': 0.7, 'e': 0.037823473723611688}",35,17,30.779165747983708,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
700,False,"{'a': 0.7, 'e': 0.037796447300922721}",20,7,24.210828660380486,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
701,False,"{'a': 0.7, 'e': 0.037769478730024897}",20,0,29.966944789338477,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
702,False,"{'a': 0.7, 'e': 0.037742567804819861}",20,11,12.478106998552127,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
703,False,"{'a': 0.7, 'e': 0.03771571432023571}",20,12,15.163397607277927,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
704,False,"{'a': 0.7, 'e': 0.037688918072220454}",25,0,37.05735931369461,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
705,False,"{'a': 0.7, 'e': 0.03766217885773547}",30,21,14.120553897451092,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
706,False,"{'a': 0.7, 'e': 0.037635496474749071}",25,16,20.601430989869176,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
707,False,"{'a': 0.7, 'e': 0.037608870722230077}",20,14,9.932623966860287,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
708,False,"{'a': 0.7, 'e': 0.037582301400141446}",20,10,17.10188304304003,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
709,False,"{'a': 0.7, 'e': 0.037555788309433985}",20,0,28.52035081813405,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
710,False,"{'a': 0.7, 'e': 0.037529331252040075}",20,7,-18.215427316838355,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1,"[('forward', 'red', None, 'forward', 'left')]"
711,False,"{'a': 0.7, 'e': 0.037502930030867465}",20,12,14.185974893816221,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
712,False,"{'a': 0.7, 'e': 0.037476584449793071}",30,16,26.542744545038346,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
713,False,"{'a': 0.7, 'e': 0.037450294313656908}",20,0,29.16284496027262,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
714,False,"{'a': 0.7, 'e': 0.037424059428255989}",25,0,40.313899614833836,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
715,False,"{'a': 0.7, 'e': 0.037397879600338288}",20,10,22.295790591307952,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
716,False,"{'a': 0.7, 'e': 0.037371754637596795}",20,0,15.199463290541326,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0,"[('forward', 'red', 'left', None, None)]"
717,False,"{'a': 0.7, 'e': 0.037345684348663553}",25,7,37.579833838183156,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
718,False,"{'a': 0.7, 'e': 0.037319668543103798}",35,19,26.33377647740082,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
719,False,"{'a': 0.7, 'e': 0.037293707031410071}",20,3,29.815860269185173,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
720,False,"{'a': 0.7, 'e': 0.037267799624996496}",25,9,28.594493056702753,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
721,False,"{'a': 0.7, 'e': 0.037241946136192937}",25,7,-0.2469701135081246,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1,"[('right', 'red', None, 'left', None), ('forward', 'green', 'right', 'left', 'forward')]"
722,False,"{'a': 0.7, 'e': 0.037216146378239341}",25,3,40.845212217463,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
723,False,"{'a': 0.7, 'e': 0.037190400165280094}",30,10,37.09028310908191,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
724,False,"{'a': 0.7, 'e': 0.037164707312358318}",20,2,25.39989510367465,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
725,False,"{'a': 0.7, 'e': 0.037139067635410375}",25,15,14.828455084460256,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
726,False,"{'a': 0.7, 'e': 0.037113480951260276}",25,11,23.728623400542162,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
727,False,"{'a': 0.7, 'e': 0.037087947077614203}",30,15,17.021533256622256,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('forward', 'red', 'forward', None, None)]"
728,False,"{'a': 0.7, 'e': 0.037062465833055058}",25,14,17.805320128055097,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
729,False,"{'a': 0.7, 'e': 0.037037037037037035}",35,8,38.69471444115829,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
730,False,"{'a': 0.7, 'e': 0.037011660509880265}",25,16,16.886222244596976,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
731,False,"{'a': 0.7, 'e': 0.036986336072765455}",20,8,17.539565540457293,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
732,False,"{'a': 0.7, 'e': 0.036961063547728643}",20,0,36.21271305258865,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
733,False,"{'a': 0.7, 'e': 0.036935842757655886}",25,0,35.35214065698361,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
734,False,"{'a': 0.7, 'e': 0.036910673526278109}",25,18,12.352660172989383,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
735,False,"{'a': 0.7, 'e': 0.036885555678165878}",35,8,43.19218496229523,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
736,False,"{'a': 0.7, 'e': 0.036860489038724284}",20,14,-9.462187246934112,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1,"[('right', 'red', None, None, 'forward')]"
737,False,"{'a': 0.7, 'e': 0.036835473434187867}",25,15,21.59982849606606,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
738,False,"{'a': 0.7, 'e': 0.036810508691615514}",30,20,17.521872035861236,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
739,False,"{'a': 0.7, 'e': 0.036785594638885484}",20,0,29.784832638925934,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
740,False,"{'a': 0.7, 'e': 0.036760731104690386}",30,11,30.012198616354564,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
741,False,"{'a': 0.7, 'e': 0.03673591791853225}",35,21,25.65393442165469,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
742,False,"{'a': 0.7, 'e': 0.036711154910717615}",25,1,37.27083587898214,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
743,False,"{'a': 0.7, 'e': 0.036686441912352652}",20,11,15.38578136493173,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
744,False,"{'a': 0.7, 'e': 0.036661778755338326}",20,8,22.42834476070498,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
745,False,"{'a': 0.7, 'e': 0.036637165272365581}",20,10,18.616413318197964,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
746,False,"{'a': 0.7, 'e': 0.036612601296910623}",20,10,15.97671379626179,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
747,False,"{'a': 0.7, 'e': 0.036588086663230115}",25,6,33.464731635091184,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
748,False,"{'a': 0.7, 'e': 0.036563621206356534}",20,8,26.149732307022546,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
749,False,"{'a': 0.7, 'e': 0.036539204762093477}",20,16,6.947572714157335,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
750,False,"{'a': 0.7, 'e': 0.036514837167011073}",20,12,12.313648449051414,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
751,False,"{'a': 0.7, 'e': 0.036490518258441337}",25,15,16.558377472637993,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
752,False,"{'a': 0.7, 'e': 0.03646624787447364}",25,13,26.224827851358803,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
753,False,"{'a': 0.7, 'e': 0.036442025853950177}",20,0,29.141461032638976,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
754,False,"{'a': 0.7, 'e': 0.036417852036461487}",20,0,31.779717918174644,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
755,False,"{'a': 0.7, 'e': 0.036393726262341948}",20,8,14.408552962182288,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1,"[('forward', 'green', 'forward', None, None)]"
756,False,"{'a': 0.7, 'e': 0.036369648372665396}",20,12,15.47326488785649,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
757,False,"{'a': 0.7, 'e': 0.036345618209240697}",20,14,8.30518520615064,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
758,False,"{'a': 0.7, 'e': 0.036321635614607398}",30,15,27.667722200111783,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
759,False,"{'a': 0.7, 'e': 0.036297700432031385}",20,12,14.119848259313356,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
760,False,"{'a': 0.7, 'e': 0.036273812505500581}",30,2,39.81481373826269,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
761,False,"{'a': 0.7, 'e': 0.036249971679720688}",20,4,25.255071440126155,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
762,False,"{'a': 0.7, 'e': 0.03622617780011092}",25,8,17.548186668348947,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('forward', 'red', None, None, None)]"
763,False,"{'a': 0.7, 'e': 0.036202430712799827}",25,8,21.365266989758574,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('forward', 'red', 'forward', None, None)]"
764,False,"{'a': 0.7, 'e': 0.036178730264621081}",25,15,16.275737399477244,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
765,False,"{'a': 0.7, 'e': 0.036155076303109365}",20,12,11.450529353631929,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
766,False,"{'a': 0.7, 'e': 0.036131468676496206}",20,0,19.16748136994671,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0,"[('forward', 'red', 'forward', None, None)]"
767,False,"{'a': 0.7, 'e': 0.036107907233705945}",25,3,32.6269646355797,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
768,False,"{'a': 0.7, 'e': 0.036084391824351615}",20,10,15.740280192792923,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
769,False,"{'a': 0.7, 'e': 0.036060922298730945}",20,15,7.693626901092257,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
770,False,"{'a': 0.7, 'e': 0.036037498507822355}",25,14,24.083839750583547,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
771,False,"{'a': 0.7, 'e': 0.036014120303280987}",25,11,27.84069108607856,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
772,False,"{'a': 0.7, 'e': 0.035990787537434725}",25,16,16.696394401476063,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
773,False,"{'a': 0.7, 'e': 0.035967500063280318}",25,0,37.987652184581776,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
774,False,"{'a': 0.7, 'e': 0.035944257734479471}",20,12,16.841884807241158,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
775,False,"{'a': 0.7, 'e': 0.035921060405354983}",20,5,24.136580684543123,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
776,False,"{'a': 0.7, 'e': 0.035897907930886909}",20,14,9.380981845618393,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
777,False,"{'a': 0.7, 'e': 0.035874800166708763}",25,14,21.941794464589968,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
778,False,"{'a': 0.7, 'e': 0.035851736969103737}",25,19,12.144948070621211,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
779,False,"{'a': 0.7, 'e': 0.035828718195000928}",30,16,24.201270766446434,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
780,False,"{'a': 0.7, 'e': 0.035805743701971648}",25,13,9.223449382505287,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('forward', 'red', 'right', 'right', None)]"
781,False,"{'a': 0.7, 'e': 0.03578281334822566}",20,9,6.8815920642146935,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('forward', 'red', None, None, None)]"
782,False,"{'a': 0.7, 'e': 0.035759926992607577}",25,7,34.09405247485019,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
783,False,"{'a': 0.7, 'e': 0.03573708449459316}",25,4,34.8715106558401,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
784,False,"{'a': 0.7, 'e': 0.035714285714285712}",20,14,12.117864349590315,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
785,False,"{'a': 0.7, 'e': 0.035691530512412487}",30,7,31.46946476655051,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('forward', 'red', 'forward', None, None)]"
786,False,"{'a': 0.7, 'e': 0.035668818750321081}",20,13,10.773153612371816,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
787,False,"{'a': 0.7, 'e': 0.035646150289975954}",20,4,18.502469014439612,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('forward', 'red', 'left', None, None)]"
788,False,"{'a': 0.7, 'e': 0.035623524993954825}",25,8,35.08651801873518,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
789,False,"{'a': 0.7, 'e': 0.035600942725445221}",20,0,26.118549498134705,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
790,False,"{'a': 0.7, 'e': 0.035578403348241}",35,17,35.41907373544351,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
791,False,"{'a': 0.7, 'e': 0.035555906726738896}",25,5,35.64642684456317,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
792,False,"{'a': 0.7, 'e': 0.035533452725935076}",35,12,33.48299203563962,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
793,False,"{'a': 0.7, 'e': 0.035511041211421748}",20,0,28.418198444070057,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
794,False,"{'a': 0.7, 'e': 0.035488672049383801}",30,7,31.507026421833835,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('forward', 'red', 'left', None, None)]"
795,False,"{'a': 0.7, 'e': 0.03546634510659543}",30,16,29.978439201924456,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
796,False,"{'a': 0.7, 'e': 0.035444060250416791}",20,8,24.52011048493045,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
797,False,"{'a': 0.7, 'e': 0.035421817348790727}",20,3,14.104482909278428,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('left', 'red', None, None, None)]"
798,False,"{'a': 0.7, 'e': 0.03539961627023943}",25,3,40.07330703753296,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
799,False,"{'a': 0.7, 'e': 0.03537745688386125}",30,16,28.047869929663037,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
800,False,"{'a': 0.7, 'e': 0.035355339059327376}",25,11,28.769396785600346,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
801,False,"{'a': 0.7, 'e': 0.035333262666878668}",30,3,16.88886976975618,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 0}",1,"[('left', 'red', None, 'left', None), ('forward', 'red', None, None, None)]"
802,False,"{'a': 0.7, 'e': 0.035311227577322434}",20,13,13.143679840697464,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
803,False,"{'a': 0.7, 'e': 0.035289233662029275}",25,8,18.6850999747986,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('left', 'red', 'left', None, None)]"
804,False,"{'a': 0.7, 'e': 0.035267280792929914}",25,8,18.175669255889318,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('right', 'red', 'left', None, None)]"
805,False,"{'a': 0.7, 'e': 0.035245368842512066}",20,0,24.88111232081839,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
806,False,"{'a': 0.7, 'e': 0.035223497683817342}",30,19,23.503154020357577,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
807,False,"{'a': 0.7, 'e': 0.035201667190438143}",25,0,36.359009982613564,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
808,False,"{'a': 0.7, 'e': 0.035179877236514591}",25,7,28.700145278568694,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
809,False,"{'a': 0.7, 'e': 0.035158127696731496}",20,12,13.577564091270402,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
810,False,"{'a': 0.7, 'e': 0.035136418446315328}",30,3,42.147362510960576,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
811,False,"{'a': 0.7, 'e': 0.035114749361031178}",25,10,26.74645996467737,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
812,False,"{'a': 0.7, 'e': 0.035093120317179823}",20,12,11.374566095391296,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
813,False,"{'a': 0.7, 'e': 0.035071531191594722}",25,7,34.41244100877113,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
814,False,"{'a': 0.7, 'e': 0.03504998186163908}",20,7,14.46950844286381,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1,"[('right', 'green', None, 'left', None)]"
815,False,"{'a': 0.7, 'e': 0.035028472205202936}",25,7,29.80426694567803,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
816,False,"{'a': 0.7, 'e': 0.035007002100700242}",25,8,25.92418532784478,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
817,False,"{'a': 0.7, 'e': 0.03498557142706598}",20,15,8.400160753612708,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
818,False,"{'a': 0.7, 'e': 0.034964180063753285}",25,7,9.967224108713518,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1,"[('right', 'red', None, 'left', 'forward')]"
819,False,"{'a': 0.7, 'e': 0.03494282789073061}",20,8,20.47415507108999,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
820,False,"{'a': 0.7, 'e': 0.034921514788478908}",25,16,17.504511216051455,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
821,False,"{'a': 0.7, 'e': 0.0349002406379888}",30,0,44.91525618059916,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
822,False,"{'a': 0.7, 'e': 0.034879005320757793}",30,13,27.692245709471138,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
823,False,"{'a': 0.7, 'e': 0.034857808718787492}",20,13,12.904220721568302,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
824,False,"{'a': 0.7, 'e': 0.034836650714580884}",20,6,25.370323911674742,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
825,False,"{'a': 0.7, 'e': 0.034815531191139566}",25,14,-21.713447147659892,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1,"[('forward', 'red', 'left', 'left', 'forward')]"
826,False,"{'a': 0.7, 'e': 0.034794450031961049}",25,13,22.11123720665067,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
827,False,"{'a': 0.7, 'e': 0.034773407121036048}",25,12,24.535860720600198,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
828,False,"{'a': 0.7, 'e': 0.034752402342845795}",25,15,18.996666711324973,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
829,False,"{'a': 0.7, 'e': 0.034731435582359395}",20,8,16.8987122259637,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
830,False,"{'a': 0.7, 'e': 0.034710506725031162}",25,14,18.168425509287097,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
831,False,"{'a': 0.7, 'e': 0.034689615656798012}",30,0,50.02885875749071,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
832,False,"{'a': 0.7, 'e': 0.034668762264076822}",20,0,29.935773779372436,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0,[]
833,False,"{'a': 0.7, 'e': 0.034647946433761852}",20,13,14.894507018323921,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
834,False,"{'a': 0.7, 'e': 0.034627168053222183}",20,6,25.641121512613747,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
835,False,"{'a': 0.7, 'e': 0.034606427010299139}",25,14,19.359761481270063,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
836,False,"{'a': 0.7, 'e': 0.034585723193303733}",25,7,15.857415699524985,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('forward', 'red', None, None, None)]"
837,False,"{'a': 0.7, 'e': 0.034565056491014177}",20,10,19.214320241292505,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
838,False,"{'a': 0.7, 'e': 0.03454442679267334}",35,15,20.047965468722236,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1,"[('right', 'red', None, None, None)]"
839,False,"{'a': 0.7, 'e': 0.034523833987986266}",25,1,35.827692485753005,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
840,False,"{'a': 0.7, 'e': 0.034503277967117711}",25,14,21.775673462485884,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
841,False,"{'a': 0.7, 'e': 0.034482758620689655}",30,16,24.401717389518776,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
842,False,"{'a': 0.7, 'e': 0.034462275839778879}",25,2,36.09151392196294,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
843,False,"{'a': 0.7, 'e': 0.034441829515914534}",20,9,22.172194640592828,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
844,False,"{'a': 0.7, 'e': 0.034421419541075714}",30,13,30.615349887921965,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1,[]
